productName,rating,review
Sunday Brunch,4.5,"-Thanks to Stephanie (Kane) 

- Imperial Milk Stout brewed with Rook Coffee, maple, and cinnamon. 



A: Beautiful cascading effect with a dark tan head that is creamy and dense, standing a true two inches. The exiting pour was coffee colored, thick and viscose as it slurps from the bottle. Strong lasting coverage. Lots of micro-bubbly activity. 



S: Burnt molasses, and chocolate. Dark sweet fruit, plums, sugary figs outlines. Sweet caramel and milky vanilla highlights. The maple syrup is rich and sweet, as well with evident hints of cinnamon spicing. Sweet initially, rich chocolate and marshmallow with cocoa. Things progressively move towards a smooth roastiness of cold coffee, caramel, and milky vanilla highlights. 



T: Sweet dark fruit, particularly figs and plums with a smooth campfire minerality for flavor. The maple syrup plays a strong and sweet role in the profile. Silty coffee and caramel, with some molasses are strong supporters. Silty coffee texture and covering with sweet caramel and roastiness teasing the tongue and inner cheeks. Sweet roasty sweetness of chocolate and coffee with vanilla and maple syrup highlights really define the flavor profile. 



M: Silty smooth texture on the mouthful with a equally smooth silty mouthful contribute and are equally as impressive. 



O: The syrup backing brings sweetness and depth, while the cinnamon spicing has a nice finishing and complimentary touch. Outstanding flavor and texture. Everything blends so beautifully together its almost unreal. Sweet milky-vanilla with maple syrup and a silty texture leads to an outstanding drinkability that is exceptionally smooth and extraordinary."
Sunday Brunch,4.59,"Appearance - The beer poured an oily black color with a tan colored head and lacing left behind.



Smell - to put it simply, it smells like cinnamon toast. They were definite bread notes. 



Taste - This tasted like cinnamon toast. They were definite bready notes with spice with just a touch of maple sweetness. The cinnamon was nicely balanced and not oppressive. In the back, it leaned more towards bitter coffee as the sweetness faded.



Mouthfeel - Being a porter, it was a little less clingy than a stout with less tendency to coat the mouth. It was still able to linger for a while b



Overall - This was great. It was not as heavy as a dessert stout."
Sunday Brunch,4.41,Good milkshake flavor.
Leaner,4.48,"Look - yellow with a slight hugh and nice white head

Smell - nice peach and tartness 

Taste - peach tartness 

Feel - medium light body with a nice carb

Overall - just delicious!"
Leaner,4.84,"3 June 2021 - Beer #239 - BA Top 250 Alert!



Acquired via trade



Appearance: 4 - looks a bit pale, but the head stuck around beautifully. I was expecting a deeper orange.



Nose: 5 - holy peaches! I don't detect much of anything else. Doesn't even smell sour.



Taste: 5 - oo, this is more complex than I expected. Tons of peach, but otherwise very dry. You really get the barrel a lot. See kids, this is the difference between a slushy kettle sour and a proper barrel aged sour.



Mouth: 4 - just a drop flat. Thick for a sour, but I could use a few more bubbles.



Overall: 5 - an outstanding saison. World class.



Cheers!"
Triple Sunshine,4.44,"Canned on 11/30/21

L - Pours a hazy golden with a one finger white head. Nice lacing.

S - Tropical combination of grapefruit and orange. However, nothing really overpowering., which is good.

T - follows the nose a bit. Juicy hops. Kind of a hop “pow” at the end but no lingering aftertaste.

F - medium mouth feel and fairly smooth. Some carbonation.

O - A really good beer. I’m glad I had it."
Triple Sunshine,4.5,Pours a hazy gold. Thick foam. Dank aroma. Big hop oil and tropical fruit flavors. Finishes sticky sweet. Slight bitterness. Definitely tastes like sunshine. It certainly brightened my day.
Triple Sunshine,4.75,"Fantastic beer, right up there with Double Sunshine. The only fault here is I think the beer is too big. At 10.5% ABV it's a bit of a commitment. That being said it's a beautiful, flavor packed beer. I really enjoy the Lawson IPAs and I appreciate they don't try to follow the hazy lactose trends. yb"
Triple Sunshine,3.83,"From the can, it pours a slightly hazy gv orange-amber color with a nice white head that lasts and leaves some lacing as you enjoy it. The nose gets a whiff of orange rind and malt. No alcohol extant in the nose. The mouth, gets a double whammy of malt and hops, with a kick. It leaves a light bitterness in the mouth.



A sipping beer."
Triple Sunshine,5,Saw this in the store being a fan of Sip Of Sunshine a golf course favorite. This is amazing. They have out done themselves. At 10.5% it packs a punch.
Triple Sunshine,4.34,"Canned 11/08/21. Let sit out for 15 minutes , before opening.



Lightly hazy orangey-gold, with about 1.5 fingers of pale orangey-tan head. Leaves behind about 1.25"" of 1/3 coverage streaky & spotty lacing, and a thin surface sheet, with a small mound of foam in the center. 



Smell is light candied orange rind, a vague mix of fresh citrus, a bit of light pine, and some fresh-biscuit malt aroma . 



Taste is a sweet orange rind flavor, but that of freshly-peeled orange rind that's been sweetened, rather that the usual dried /cooked[i.e., like marmalade] flavor. As such, it's also a bit sweeter than the usual too. Near finish, there's some faint pine, plus a touch of cooked sweet onion flavor (rather than the usual raw green onion). Very slight bitterness adds some balance towards finish, and lingers beyond. Brief, slight bread crust appears just as the liquid disappears. 



Feel is heavy-side-of-medium, which actually seems lighter I would expect, given the aroma,taste, and abv. Slight drying effect after finish. A light internal warming feeling shows up after two or three sips, but no alcohol heat on the palate, or at the back of the throat.



Overall, pretty good. Better than all but one TIPA that I've had* . A little sweeter than I prefer, but not TOO much. Dangerously easy-drinking. That said, other than as an abv delivery device, (if you want that) I still don't see anything to recommend it over the DIPA, or normal version. All-in-all, a pleasant experience, though I prefer normal Sip just a tad more. :) 



* Brain Bucket, from Water Street Brewing (Binghamton,NY, not the Milwaukee brewery) . That one lives up to name - Your brain will be in a bucket when you're done with it - all-too-quickly . ;)"
Triple Sunshine,4.96,"Pours a hazy, almost opaque, amber with a thick creamy head that slowly dissipates into a foamy ring. On the nose, tropical fruit, melon, with hints of pine and dank. On the palate, lots of citrus and tropical fruit balanced by a solid malt backbone. Very full bodied with a creamy mouthfeel due to the moderate carbonation. The high ABV adds a warmness on the finish. This is a sipper that develops nicely as it warms. Overall, this is a genre defining beer that might be the best example of an imperial IPA I’ve ever had."
Triple Sunshine,4.74,"Canned one month ago. Poured into a belgian snulip style glass



L: 4.5. Deep amber-orange. Nearly opaque. Thin, creamy white head. Leaves behind alcohol lacing.

S: 4.75. Viney. Resinous. Grapefruit. Pine. Everything you want.

T: 5. This is a style defining beer. Great bitterness. Piney hops. Sweet, malty bite that becomes more apparent as it warms. Nothing negative to be said. Fiver.

F: 3.75. This is where this beer looses some points as it is quite heavy. There is a lite burn. Sip slowly and enjoy. 

O: 4.75. This is worth traveling to find. The hype is real for Lawson's. This may be their crown jewel."
Triple Sunshine,4.28,"Look...Light copper yellow with little haze and thin carbonated head.

Smell....Smell of melon and over ripe fruit with pineapple also on the nose. light smell of citrus dank. Candied pine 

Taste...Melon sweet hop some burn, yum, A fullness of taste that has a piney resin with bitter sweet after. A complex and rich poignancy that lawson""s brings with the yeast.

Feel... Suck a thick fullness with the carbonation making it not appear sweet in the back. Excellent. 

Overall...This is very good just not the sort i seek out, so my bias is somewhat inherent in the review I suppose. Clearly that bias reflects somewhat in the score but ""Whata You gonna do"". I don't gamble on triple IPAs too much but this was worth it, and the caliber of brewery truly pulled my hand towards the purchase."
Triple Sunshine,4.46,"Slightly opaque with some particulate matter in suspension. Inviting aroma of tangerine and honey malt. Rich flavors of tangerine, floral notes, and ripe stone fruit. Even mouthfeel, a tingly finish. Alcohol is well hidden, just a bit of warmth in the cheeks in the finish. Good beer."
Triple Sunshine,4.01,"pours a lightly hazy golden with white head. That familiar Sunshine nose of Mango, Peach, some papaya as well. Honey sweetness, papaya, honeydew melon, some residual resinous bitterness. You can definitely feel the heat which is quite fusel. It's like an underpinning of some vodka or something, so it really has the taste of booze soaked fruit. A bit astringent on the finish. I think beer of this alcoholic magnitude should show the booze (so people aren't pretending how alcoholic this is), this does, but it does detract from the overall experience."
Triple Sunshine,4.44,"Pours a semi clear orange yellow color with a thick one finger white colored head leaving a nice amount of lacing down the glass. Smells of sweet toasted malts, citrus and floral hop aromas. Tastes of sweet malt, earthy and floral hop flavors and a bit of a boozy kick at the end. Heavier feeling than it looks but smooth and balanced, perfect amount of carbonation. Overall excellent beer!"
Triple Sunshine,4.05,"From a 12 oz. can dated 12/01/2021. Sampled Dec 30, 2021.



A more traditional looking golden appearance rather than hazy under a modest, fading white head.



Bold aromas of tropical fruits, citrus, dank, and resinous characters along with toasted bread crust and a hint of booze.



Medium mouthfeel.



Sweet and then those hop characters really jump forward and overtake everything. There is a slight booze burn at the finish and the booze seems a little more notable in the taste. Lingering finish."
